date,real_gdp,cpi,policy_rate,baa_treasury_spread,gdp_growth,inflation,target_next_growth
1991-04-01,10029.51,135.56666666666666,5.863333333333333,1.79,3.1066607576249794,2.3674545065816233,2.016344141362225
1991-07-01,10080.195,136.6,5.6433333333333335,1.7433333333333334,2.016344141362225,3.03736915664814,1.3917553392431614
1991-10-01,10115.329,137.73333333333332,4.816666666666666,2.0533333333333332,1.3917553392431614,3.3050005762735424,4.760567368570179
1992-01-01,10236.435,138.66666666666666,4.023333333333333,1.9000000000000001,4.760567368570179,2.701409206311922,4.31386743708444
1992-04-01,10347.429,139.73333333333332,3.7699999999999996,1.7533333333333332,4.31386743708444,3.065149098227593,3.9330411994981773
1992-07-01,10449.673,140.79999999999998,3.2566666666666664,2.0866666666666664,3.9330411994981773,3.0418397540877606,4.149821489325944
1992-10-01,10558.648,142.03333333333333,3.0366666666666666,2.1266666666666665,4.149821489325944,3.4885312455259054,0.6672181048244852
1993-01-01,10576.275,143.0666666666667,3.0399999999999996,2.123333333333333,0.6672181048244852,2.8995801002711374,2.32193150936979
1993-04-01,10637.847,144.1,3.0,2.15,2.32193150936979,2.8787123668166714,1.9040801899045334
1993-07-01,10688.606,144.76666666666668,3.06,2.0066666666666664,1.9040801899045334,1.8462991468762624,5.4039292080304335
1993-10-01,10833.987,145.96666666666667,2.99,1.9466666666666665,5.4039292080304335,3.3020137066305466,3.862740813035259
1994-01-01,10939.116,146.70000000000002,3.2133333333333334,1.78,3.862740813035259,2.004560003877387,5.384328630134405
1994-04-01,11087.361,147.53333333333333,3.94,1.5133333333333334,5.384328630134405,2.265781519961152,2.3315299597626904
1994-07-01,11152.176,148.9,4.486666666666667,1.5066666666666666,2.3315299597626904,3.688320296449632,4.556232746715239
1994-10-01,11279.932,149.76666666666668,5.166666666666667,1.37,4.556232746715239,2.321435087216628,1.4166105843251842
1995-01-01,11319.951,150.86666666666667,5.81,1.3933333333333333,1.4166105843251842,2.927166849329055,1.1915149860357133
1995-04-01,11353.721,152.1,6.02,1.6133333333333333,1.1915149860357133,3.2567018935676373,3.3885089042826166
1995-07-01,11450.31,152.86666666666667,5.796666666666667,1.7299999999999998,3.3885089042826166,2.0111529961791774,2.7071466987720783
1995-10-01,11528.067,153.70000000000002,5.72,1.7466666666666668,2.7071466987720783,2.1746275155422268,2.985034692400035
1996-01-01,11614.418,155.06666666666666,5.363333333333333,1.8,2.985034692400035,3.540992572739654,6.616746723562983
1996-04-01,11808.14,156.4,5.243333333333333,1.5766666666666669,6.616746723562983,3.4246784539245567,3.5721371730851104
1996-07-01,11914.063,157.29999999999998,5.306666666666667,1.5133333333333334,3.5721371730851104,2.2951927812083994,4.132062019747451
1996-10-01,12037.775,158.66666666666666,5.28,1.5733333333333335,4.132062019747451,3.460302199631471,2.5734765352304123
1997-01-01,12115.472,159.63333333333333,5.276666666666666,1.5066666666666666,2.5734765352304123,2.429581246857282,6.606020401069657
1997-04-01,12317.221,160.0,5.523333333333333,1.49,6.606020401069657,0.917718621349195,4.963354527751562
1997-07-01,12471.01,160.79999999999998,5.533333333333334,1.5133333333333334,4.963354527751562,1.995016604415767,3.4009420197484985
1997-10-01,12577.495,161.66666666666666,5.506666666666667,1.53,3.4009420197484985,2.1500982098029198,3.9949959545403146
